"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Mauritius","MUS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","20","20","20","20","20","20","30","30","30","30","30","30","40","40","40","40","40","40","40","40","40","40","40","40","40","40","","",
"Malawi","MWI","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400","430","460","470","520","550","630","690","670","770","800","860","890","960","1050","1060","1030","1140","1200","1170","1290","1270","1320","1630","1750","1750","1810","1810","1850","1910","","",
"North America","NAC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48540","47920","49370","49940","51430","52540","53650","54680","55620","56320","57830","57560","57870","59050","60360","61440","62140","62870","60670","57360","59910","59260","58060","60400","60590","60750","60770","60790","62130","60960","","",
"Namibia","NAM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","30","30","30","30","30","30","40","30","40","40","40","40","40","40","50","50","50","50","50","50","50","50","50","50","50","","",
"New Caledonia","NCL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","70","80","80","80","100","100","110","70","70","70","70","80","80","80","90","90","90","100","80","100","120","130","130","130","140","140","150","","",
"Nigeria","NGA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2850","2990","3130","3140","3140","3250","3370","3540","3530","3670","3810","3990","4120","4250","4350","4450","4490","4570","4790","4880","5180","5410","5710","5970","6060","6050","6240","6330","6430","6600","","",
"Nicaragua","NIC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","70","70","80","80","80","90","90","90","80","90","90","90","90","90","100","100","100","100","100","100","110","110","110","120","120","120","120","","",
"Netherlands","NLD","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690","690","720","740","750","780","810","810","830","830","840","860","880","890","900","910","930","980","990","990","980","990","980","950","940","970","960","970","990","1000","","",
"Norway","NOR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290","280","280","300","300","310","320","320","330","340","320","320","310","320","330","330","330","350","350","340","370","360","350","350","340","340","380","390","370","380","","",
"Nepal","NPL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","290","290","300","310","310","320","330","340","350","370","380","390","400","400","410","420","430","440","460","470","480","450","500","510","510","550","580","600","590","","",
"Nauru","NRU","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240","240","260","260","280","290","290","300","310","320","340","340","350","370","380","380","380","380","380","360","360","360","370","370","370","380","380","390","400","400","","",
"OECD members","OED","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93040","93140","94930","95830","97950","99870","102360","103660","104570","105820","107850","107830","108400","110540","112590","114290","115810","117500","115040","110750","114530","113610","113080","115170","114550","115630","116080","116800","117970","116480","","",
"Oman","OMN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","60","60","60","60","70","70","70","80","80","80","90","100","100","100","110","130","160","180","190","200","240","270","290","310","320","310","310","310","310","","",
"Other small states","OSS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","440","470","420","420","440","460","460","490","480","490","520","540","580","620","660","730","790","920","1000","980","1070","1020","1000","1100","1140","1140","1160","1150","1140","1140","","",
"Pakistan","PAK","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1320","1350","1400","1480","1520","1570","1640","1670","1710","1780","1800","1830","1860","1910","2000","2000","2060","2230","2210","2270","2310","2370","2430","2490","2610","2780","2960","3160","3120","3170","","",
"Panama","PAN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","60","60","60","60","60","70","70","70","70","70","70","70","70","80","80","80","80","90","100","100","100","110","110","120","120","120","120","140","","",
"Peru","PER","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290","280","280","280","290","310","320","320","370","370","380","360","360","360","390","370","380","380","430","470","500","510","540","560","570","590","630","630","640","660","","",
"Philippines","PHL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690","670","700","720","740","800","840","870","870","860","850","850","840","830","840","840","800","820","840","880","920","930","980","1050","1090","1190","1280","1360","1400","1460","","",
"Palau","PLW","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1910","1940","1900","2030","2010","2020","2100","2050","1950","1940","1800","1800","1740","1800","1840","1880","1980","2010","2100","2150","2320","2350","2310","2240","2180","2220","2300","2460","2550","2520","","",
"Pre-demographic dividend","PRE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6280","6420","6820","6930","7150","7350","7600","7940","7980","8140","8480","8780","9140","9310","9680","9950","10150","10110","10560","10940","11540","12010","12340","12900","13130","13280","13640","13790","14030","14410","","",
"Puerto Rico","PRI","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","590","530","490","450","400","390","350","320","310","320","350","360","350","360","360","370","380","320","350","280","260","200","200","160","170","140","170","260","250","270","","",
"Portugal","PRT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","410","430","450","460","480","500","500","520","540","570","600","590","610","610","610","610","610","610","600","620","590","580","540","530","530","560","550","560","550","540","","",
"Paraguay","PRY","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","140","140","140","150","170","170","180","180","170","160","160","160","160","160","160","150","150","170","180","190","190","190","190","200","210","270","280","290","290","","",
"West Bank and Gaza","PSE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89540","89320","90260","90580","92030","93870","95770","97120","98070","99230","101280","101360","101880","103840","105610","106990","108130","109580","106990","102550","106040","105030","104180","106060","105460","106090","106170","106590","107860","106250","","",
"French Polynesia","PYF","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","40","40","40","50","50","60","60","60","60","70","80","80","90","110","130","210","250","250","260","280","280","290","340","340","360","360","330","350","","",
"Romania","ROU","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","560","480","580","540","530","550","660","680","600","520","570","560","570","610","630","590","610","660","720","690","670","700","720","660","650","650","670","710","700","740","","",
"Russian Federation","RUS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10730","10320","9450","8080","6690","6270","6010","5590","5600","5850","5970","5990","6010","5980","6160","6120","6460","6320","6480","6150","6390","6750","6940","6860","6730","6790","6620","6730","7370","7930","","",
"Rwanda","RWA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10480","10810","11040","11400","11720","12140","12620","12900","13090","13480","13810","14100","14350","14600","15280","15770","16370","17510","18240","19230","20210","21040","22100","22770","24040","24750","25440","27010","28000","28150","","",
"Saudi Arabia","SAU","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1090","1130","1220","1300","1380","1280","1350","1370","1410","1430","1480","1520","1590","1660","1740","1830","1970","2160","2340","2460","2590","2800","3030","3090","3290","3510","3480","3400","3200","3210","","",
"Sudan","SDN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230","220","230","210","250","250","260","280","280","290","290","310","320","330","350","370","420","410","430","440","460","460","450","460","470","490","520","520","520","520","","",
"Senegal","SEN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","40","40","40","40","40","50","50","50","50","50","60","60","60","60","60","70","70","90","90","100","100","90","100","110","120","100","100","120","","",
"Singapore","SGP","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","150","150","160","170","180","170","170","170","170","250","250","240","230","220","220","220","220","220","220","220","230","230","220","230","240","240","250","230","230","","",
"Solomon Islands","SLB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","90","100","100","100","110","110","110","120","120","80","80","80","90","100","100","100","100","90","100","100","100","90","90","80","90","100","100","100","110","","",
"San Marino","SMR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","380","310","260","250","230","260","310","360","340","240","250","270","300","320","360","330","350","300","300","300","300","310","280","290","270","290","300","310","300","310","","",
"Sub-Saharan Africa (excluding high income)","SSA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9130","9390","9740","9930","10210","10590","10910","11350","11560","11800","12020","12460","12910","13370","13900","14120","14420","14620","15270","15580","16260","16670","17080","17910","18320","18510","18860","19100","19310","19710","","",
"South Sudan","SSD","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","20","30","30","30","20","20","20","","",
"Sub-Saharan Africa","SSF","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9130","9390","9740","9930","10210","10590","10910","11350","11560","11800","12020","12460","12910","13370","13900","14120","14420","14620","15270","15580","16260","16670","17080","17910","18320","18510","18860","19100","19310","19710","","",
"Small states","SST","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","560","580","530","520","540","570","580","620","620","630","660","690","730","780","820","880","970","1090","1180","1150","1250","1200","1180","1280","1330","1330","1360","1340","1320","1340","","",
"Sao Tome and Principe","STP","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","10","10","10","20","10","20","20","20","20","20","20","20","20","30","20","20","30","","",
"Slovak Republic","SVK","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220","200","180","180","180","180","170","180","180","170","160","170","180","170","170","180","190","200","210","210","220","220","210","220","220","230","230","250","250","280","","",
"Slovenia","SVN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","100","110","120","120","130","140","150","130","130","140","150","150","150","150","160","160","170","190","170","180","180","180","170","160","160","160","170","170","170","","",
"Sweden","SWE","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","770","780","810","820","840","880","910","900","890","870","910","880","900","930","940","930","960","980","980","980","1050","1010","1040","1040","1050","1090","1140","1190","1180","1180","","",
"Eswatini","SWZ","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200","210","190","190","190","200","220","220","230","200","200","210","210","200","240","310","340","360","370","320","310","310","260","160","140","140","150","170","160","140","","",
"Turks and Caicos Islands","TCA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","60","60","60","60","70","60","60","60","70","70","70","70","70","80","80","80","80","90","100","100","100","100","110","110","90","90","90","90","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26380","27280","28160","29600","30180","32000","32910","33160","33390","33210","36510","37030","38600","41820","45710","48810","51350","53560","54810","56430","59550","63230","65210","67190","67490","67950","68100","69570","71270","72720","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21800","21100","19170","17420","15000","14350","14100","13660","13460","13200","13260","13130","13280","13560","13880","13930","14800","15080","15540","14730","15310","15950","16270","16090","15730","15750","16040","16430","17360","17920","","",
"Togo","TGO","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","30","30","30","40","40","40","40","40","50","50","40","50","50","50","50","50","60","60","80","80","80","80","70","60","70","70","70","80","80","","",
"Thailand","THA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","980","1030","1120","1180","1270","1480","1640","1630","1440","1520","1480","1480","1580","1690","1820","1840","1790","1920","1980","2080","2170","2180","2340","2400","2450","2550","2870","2940","3030","3190","","",
"Tajikistan","TJK","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","30","20","10","10","10","10","10","10","10","10","10","10","10","10","10","20","20","10","10","10","20","20","40","30","40","40","40","50","","",
"Turkmenistan","TKM","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","110","110","80","80","80","80","80","100","110","110","110","130","140","150","150","150","160","170","170","190","200","200","200","220","230","230","230","230","230","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10660","11030","11200","11440","11860","12120","12730","13180","13580","13550","13390","13580","13960","14340","15000","15570","16050","16960","17890","17800","19190","19790","20590","21430","21670","21770","21950","22170","21900","22190","","",
"Timor-Leste","TLS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3110","3170","3420","3610","3830","3910","4020","4120","4210","4320","7380","7590","7750","7790","8200","8580","8830","8880","9130","9510","9530","9560","10010","10170","10420","10320","10260","10450","10620","10680","","",
"Tonga","TON","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10480","10810","11040","11400","11720","12140","12620","12900","13090","13480","13810","14100","14350","14600","15280","15770","16370","17510","18240","19230","20210","21040","22100","22770","24040","24750","25440","27010","28000","28150","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9130","9390","9740","9930","10210","10590","10910","11350","11560","11800","12020","12460","12910","13370","13900","14120","14420","14620","15270","15580","16260","16670","17080","17910","18320","18510","18860","19100","19310","19710","","",
"Trinidad and Tobago","TTO","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","40","30","30","30","40","40","40","40","40","40","40","50","50","50","60","60","70","70","70","70","70","70","80","80","70","70","60","60","","",
"Tunisia","TUN","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","90","100","100","100","100","110","110","120","120","130","130","130","140","140","140","150","140","160","170","160","160","160","170","180","180","190","190","190","","",
"Turkiye","TUR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250","1240","1260","1350","1330","1420","1500","1470","1410","1390","1430","1290","1340","1340","1330","1350","1490","1570","1520","1500","1490","1480","1610","1650","1710","1860","2010","2130","2150","2170","","",
"Tuvalu","TUV","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","310","330","350","440","450","470","470","500","520","560","580","610","630","640","670","690","700","710","730","750","790","790","830","820","840","850","850","860","860","","",
"Uganda","UGA","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","320","340","340","350","380","430","450","450","430","440","460","510","550","590","590","610","600","670","750","800","770","790","800","820","880","780","780","860","890","","",
"Ukraine","UKR","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2730","2700","1970","1710","1420","1400","1110","1230","1150","1010","980","990","1040","1100","1050","1050","1150","1270","1270","1100","1140","1190","1200","1200","1050","890","940","860","900","860","","",
"Upper middle income","UMC","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49350","49770","49700","49660","48570","49930","50970","50940","51360","50870","53640","54220","56140","59720","64580","67980","71500","74280","76730","77300","82140","86210","88930","91740","91900","92480","92930","94770","96290","97960","","",
"Uruguay","URY","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","70","70","70","70","70","80","80","80","70","70","60","60","70","70","80","80","110","120","130","140","150","150","160","180","190","200","190","200","","",
