,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
77,Grenada,0.785680056,0.764794171,0.569066882,0.525194108,0.720976889,0.794786453,0.820473313,0.823060751,0.791172504,0.785192192,0.747502923,0.770249128,0.906164587,0.806074977,0.817103922,0.744320452,0.493364871,0.680547774,0.690307081,0.734087884
78,Greenland,,,,,,,,1.245290518,1.282472253,1.276298761,1.290535688,1.278615117,1.276849508,1.273960948,1.279364109,1.295545578,1.271601558,1.264367223,1.286165118,1.288687706
79,Guatemala,-0.358615816,-0.483628333,-0.324404269,-0.359379411,-0.168789566,-0.171275631,-0.201825634,-0.250002414,-0.303283572,-0.311964631,-0.356138647,-0.366542727,-0.33758685,-0.346393049,-0.290310234,-0.279577643,-0.359746009,-0.332797736,-0.376560003,-0.461863607
80,French Guiana,0.453831792,0.489111543,0.503726006,0.404883742,0.314057976,0.28989318,0.30412963,1.074113488,1.116193652,1.089094281,1.124147177,1.146864057,1.276849508,1.273960948,1.279364109,1.295545578,1.271601558,1.264367223,1.286165118,1.288687706
81,Guam,,,0.597243965,0.654332459,0.548463166,0.972128868,0.967198193,0.963811636,0.767428875,0.784417808,0.800454021,0.783445895,,,,,1.145279288,1.114776611,0.929965973,0.780045033
82,Guyana,0.542352378,0.428198814,0.066932872,-0.228859812,0.091823734,0.100955948,0.11215499,0.092698015,0.066198379,0.02947429,-0.002288182,0.021231102,0.156046495,0.18409121,0.253616989,0.277817965,0.215664059,0.255159825,0.21628882,0.246707842
83,"Hong Kong SAR, China",0.190888628,0.449889958,0.562140465,0.620391667,0.508110166,0.476365209,0.44778803,0.479499638,0.514842272,0.57496798,0.639709473,0.725162983,0.535718739,0.51482451,0.377285004,0.428278148,0.440071821,0.126975581,0.03890371,-0.211013958
84,Honduras,-0.162654772,-0.177857652,-0.340818167,-0.345806867,-0.139432833,-0.192796737,-0.294657081,-0.532957137,-0.503610492,-0.468656331,-0.469777703,-0.474935979,-0.409179151,-0.421742618,-0.43813464,-0.440146476,-0.529311657,-0.571716666,-0.617987692,-0.587121189
85,Croatia,0.556711018,0.623684108,0.658320606,0.452612311,0.481493741,0.517976046,0.467806965,0.486277699,0.47642836,0.521082401,0.540830553,0.513741314,0.514960289,0.555522323,0.525383711,0.479180753,0.437570363,0.455303043,0.582528949,0.609841645
86,Haiti,-1.180776,-1.200582743,-1.335517883,-1.231598139,-0.712554455,-0.612985611,-0.587012768,-0.657142222,-0.711512327,-0.749023736,-0.762743711,-0.74944526,-0.791099787,-0.798691452,-0.759351909,-0.736969233,-0.757508337,-0.746310472,-0.840465605,-0.952148438
87,Hungary,1.15602231,1.167382121,1.149414063,1.175189376,1.015040755,1.041055679,0.965708435,0.909724355,0.89423722,0.836973131,0.749367654,0.737192869,0.553286672,0.559989512,0.402053922,0.536953449,0.47842437,0.343969166,0.391828597,0.404060245
88,Indonesia,-0.271903306,-0.299386054,-0.255447417,-0.121925518,-0.084252529,-0.019804806,-0.011261515,-0.000997999,-0.037748463,-0.008531014,0.067612648,0.036121301,0.153921664,0.184871241,0.167968854,0.131623447,0.154347539,0.132110149,0.101115197,0.155217528
89,India,0.426245898,0.454564899,0.399967372,0.41368565,0.437193722,0.453963935,0.462193102,0.46074909,0.443312973,0.435818583,0.399454206,0.432780147,0.41331318,0.427884758,0.440999389,0.387066394,0.351978153,0.269035548,0.14990285,0.112721607
90,Ireland,1.270815134,1.276466012,1.477552295,1.623854518,1.39654088,1.397141814,1.422590494,1.353573442,1.324431658,1.305360556,1.322521329,1.311735153,1.317528605,1.334692955,1.291035175,1.294560075,1.284337997,1.305044413,1.39371562,1.430213213
91,"Iran, Islamic Rep.",-1.075241089,-1.253180027,-1.23303318,-1.282150984,-1.500558734,-1.554468393,-1.569738984,-1.581750989,-1.606161952,-1.583116174,-1.600212693,-1.608371854,-1.580742955,-1.513588548,-1.342969418,-1.299847364,-1.334073067,-1.386909604,-1.476734757,-1.470270753
