Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Portugal,11630.0001144409,11920.0000762939,11680.0003051758,11479.9995422363,11460.000038147,11489.9997711182,11439.9995803833,11569.9996948242,11329.9999237061,11350.0003814697,11281.235412315022
Russian Federation,596299.987792969,604900.024414063,601710.021972656,603580.017089844,604070.007324219,610559.997558594,626080.017089844,641590.026855469,669869.995117188,684299.987792969,715187.6258379149
Saudi Arabia,91819.9996948242,100449.996948242,103309.997558594,102669.998168945,103430.000305176,106610.000610352,111150.001525879,109739.99786377,112300.003051758,110250.0,106653.94733570205
Singapore,3160.00008583069,3299.99995231628,3440.00005722046,3579.99992370605,3720.00002861023,3859.99989509583,3960.00003814697,4059.99994277954,4150.00009536743,4250.0,4318.024570559277
South Africa,77260.0021362305,77260.0021362305,79209.9990844727,79029.9987792969,79919.9981689453,79160.0036621094,78739.9978637695,80110.0006103516,79839.9963378906,80129.997253418,81613.08316831244
Spain,38590.0001525879,38430.0003051758,37729.9995422363,37180.0003051758,37000.0,38580.0018310547,38700.0007629395,39080.0018310547,39099.9984741211,39279.9987792969,38595.55265638562
Sweden,5869.99988555908,5840.00015258789,5699.99980926514,5530.00020980835,5389.9998664856,5210.00003814697,5150.00009536743,5119.99988555908,4880.00011444092,4769.99998092651,4650.2469321827775
Switzerland,5530.00020980835,5420.00007629395,5400.00009536743,5340.00015258789,5280.00020980835,5219.99979019165,5210.00003814697,5159.99984741211,5110.0001335144,5039.99996185303,4957.160455209245
Thailand,81190.0024414063,80150.0015258789,80949.9969482422,79690.0024414063,75180.0003051758,70879.997253418,74129.997253418,73980.0033569336,73739.9978637695,70190.0024414063,70218.40422830469
Turkiye,42380.0010681152,43990.0016784668,45459.9990844727,44419.9981689453,46619.9989318848,42509.9983215332,44560.001373291,44970.0012207031,47090.0001525879,48520.0004577637,51677.5283342527
Ukraine,38060.001373291,36840.0001525879,36349.9984741211,36779.9987792969,35299.9992370605,33360.0006103516,33130.0010681152,32959.9990844727,33150.0015258789,32680.0003051758,34203.825161780944
United Arab Emirates,35720.0012207031,38360.0006103516,40310.001373291,42439.998626709,42869.9989318848,45709.9990844727,47360.0006103516,46900.0015258789,47459.9990844727,49799.9992370605,49944.688019928995
United Kingdom,62340.0001525879,58799.9992370605,56779.9987792969,53139.9993896484,50759.9983215332,50110.0006103516,51599.9984741211,51340.0001525879,50779.9987792969,50110.0006103516,48309.13835690348
United States,627739.990234375,632760.009765625,643719.970703125,646169.982910156,669719.970703125,670489.990234375,652349.975585938,668390.014648438,709400.024414063,744510.009765625,811314.7289134827
