,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
4,Austria,-1.864522198,-1.381754272,-4.839051893,-2.540769458,-2.563440822,-1.382364127,-1.521402197,-5.355725043,-4.453403655,-2.577134131,-2.189054492,-1.950077521,-2.729141959,-1.046241997,-1.534591285,-0.816118701,0.170081563,0.609898984,-8.045201907,-2.421579743
117,Vietnam,-1.854854447,-2.558549626,-0.149549058,-0.953925795,0.200579869,-1.738695464,-0.447187085,-4.824294863,-2.250905538,-0.900955874,-5.46226463,-5.964025798,-5.016688996,-4.983223683,-3.163970782,-1.964006587,-1.025698288,-0.401514397,-2.889275397,-2.439421392
111,Uganda,-2.068174876,-0.96912042,0.342505422,-0.16996894,-0.637013441,-0.815082587,-1.994766341,-1.609836154,-4.644662136,-2.042710281,-2.385337726,-3.190482822,-2.740455131,-2.519382113,-2.61216755,-3.55079526,-3.022523054,-4.821834459,-7.468529567,-2.469491444
66,Lithuania,-1.796199609,-1.266856014,-1.533644318,-0.504971415,-0.447073428,-0.999299027,-3.269354208,-9.341737194,-6.899187932,-8.931396335,-3.141071102,-2.614627463,-0.664273823,-0.207788313,0.259193261,0.454155165,0.597168394,0.264634189,-7.268250413,-2.490030504
7,Belgium,-0.043805237,-1.864040313,-0.238730544,-2.715159804,0.239457975,0.066585375,-1.095319865,-5.430870515,-4.08770722,-4.32999617,-4.318508448,-3.129301568,-3.055552798,-2.413643323,-2.363137519,-0.683855747,-0.869806191,-1.952220642,-9.046902779,-2.491185018
76,Malta,-5.647092589,-9.08820889,-4.38153106,-2.608904816,-2.50971543,-2.134612904,-4.12986034,-3.17589946,-2.316674599,-2.378477422,-3.393324154,-2.334994263,-1.69807166,-1.042342931,1.113732588,3.288721619,2.073338282,0.585140465,-9.467752162,-2.591922617
71,Madagascar,-4.092046062,-3.321644201,-4.232413882,-2.474755887,-5.710995498,-2.307582103,-1.723202612,-2.261323331,-0.760375833,-2.043157171,-2.237311654,-3.402964519,-1.960686063,-2.850272851,-1.107233859,-2.102886554,-1.337829545,-1.42078555,-3.955412557,-2.594888407
78,Mongolia,-4.735704319,-3.382272171,-1.617960767,2.434672767,7.584876247,2.638636445,-4.521413161,-5.198800741,0.425427469,-4.013807892,-6.243683982,-0.927077628,-3.725394185,-5.042965886,-15.29496044,-3.716047369,2.85428534,1.002708543,-9.240402914,-2.669467613
106,Togo,-0.280209565,1.434829903,0.609986167,-1.666330644,-1.944883434,-1.918274432,-0.603112827,-2.719838369,-1.705020321,-4.644798636,-4.801705864,-5.249261295,-7.368864271,-7.17867014,-7.070799045,-0.207831901,-0.583677392,1.613404077,-6.8749528,-2.692632147
110,Tanzania,-0.726687209,-1.774952997,-2.433816886,-3.276093708,-3.383750057,-1.44348043,-1.91719457,-4.46352826,-4.743837971,-3.511364762,-3.996943201,-3.759214945,-2.911427175,-3.168578542,-2.083237999,-1.158023828,-1.931632913,-1.980139939,-2.503417591,-2.693016999
73,Mexico,-2.290238431,-2.355481126,-1.41030566,-1.49938925,-1.282297332,-1.527124003,-0.712951317,-4.125045437,-3.975055986,-3.335840267,-3.726329435,-3.707050614,-4.534639469,-3.995194916,-2.76529627,-1.062430462,-2.197884481,-2.328653726,-4.413063474,-2.697066929
31,Ecuador,0.699457232,0.9980083,1.867465896,0.641330682,2.851907229,2.597920152,0.56232864,-3.569994934,-1.357407946,-0.126728357,-2.972797834,-7.787649572,-7.878608878,-6.741800555,-9.622052479,-6.138273035,-4.728904837,-3.449506445,-7.124855259,-2.698955895
53,"Iran, Islamic Rep.",-3.517413806,-3.364206648,-2.984693209,-2.949756795,-5.884447177,-2.868591215,-5.140462247,-3.817458653,-0.972751612,-0.758757138,-0.576849599,-0.830779768,-1.047069456,-1.499940091,-1.773137872,-1.613622365,-1.639695994,-4.4830544,-5.76611402,-2.709936951
9,Burkina Faso,-4.432617637,-1.789912827,-4.194054415,-4.889532822,14.34567379,-5.014919427,-3.62731448,-4.160443428,-4.058343741,-2.039418509,-2.76326957,-3.547978636,-1.737416156,-2.089716888,-3.082274393,-6.914905834,-4.392604864,-3.408022178,-5.696047126,-2.815427323
35,Ethiopia,-5.764230504,-5.592003549,-2.651278615,-4.12228972,-3.787920745,-3.567435102,-2.882350064,-0.932116785,-1.320751331,-1.607127794,-1.171938787,-1.930531162,-2.582291152,-1.947067005,-2.300454263,-3.243369513,-3.029069445,-2.533412526,-2.764306795,-2.827891835
43,"Gambia, The",0.059382814,-1.732202164,-1.7660224,-3.332376241,-3.193722105,0.274808161,-0.454398519,-1.647543535,-2.927866698,-3.013881237,-2.822915823,-5.065033087,-3.936774188,-5.375322951,-6.224009695,-4.348708194,-5.737855916,-2.548126479,-2.17599928,-2.945714081
30,Dominican Republic,-1.809342111,-6.186537755,-3.447419839,-0.403013247,-0.941832349,0.105153081,-3.249804156,-3.016830321,-2.728864335,-3.050161114,-6.560338978,-3.472395611,-2.75273262,-0.032990253,-3.103231263,-3.087516565,-2.160391022,-2.195143637,-7.905062914,-2.947287106
105,Eswatini,-3.673515978,-2.08510963,-3.980422804,-1.654824395,8.62125017,2.364768277,1.580273527,-2.966778253,-9.240560785,-3.900955292,3.382623033,0.568758685,-2.719072794,-6.165269952,-9.099361474,-6.93796144,-9.661263051,-6.703447917,-4.61903472,-2.994205515
10,Bangladesh,-2.304819079,-1.957904162,-2.207668024,-2.398161728,-2.147528073,-1.86386098,-3.364729062,-2.679681507,-2.233345862,-2.964583095,-2.555972216,-2.856794877,-2.618950491,-3.289744759,-3.162914254,-4.167013437,-4.068462459,-5.408219166,-4.840447187,-3.004778969
119,South Africa,-0.958147438,-1.588173289,-1.043936763,-0.10291293,0.814831847,1.21881642,-0.485690261,-4.668769617,-4.520303042,-3.704964813,-4.037954565,-3.905114742,-3.924273151,-4.373993778,-3.72499293,-4.015834079,-3.742434002,-4.709854654,-9.67212322,-3.007675
14,Belize,-5.61026899,-8.682912828,-4.667945752,-3.826566415,-2.338254363,-0.194175632,1.280849732,-2.499676751,-1.919185399,-1.065913651,-0.225585577,-1.208270298,-1.723507577,-5.130191661,-4.495778463,-3.485019935,-1.374442279,-2.914575132,-7.278860487,-3.018962182
61,Kyrgyz Republic,-5.900032633,-5.1693277,-4.891663885,-3.789101182,-2.095369146,1.276876611,1.924070328,0.377512204,-5.946895222,-4.70461583,-5.861999576,-3.699422342,-3.068269881,-2.516820407,-5.79019542,-3.732926298,-0.590098958,-0.07824198,-3.254843992,-3.026913964
99,Senegal,0.190711366,-0.51617328,0.184422381,-0.263032543,-3.66518227,-2.797821263,-3.53109852,-3.66282914,-3.937663912,-4.924469194,-4.184508792,-4.335438181,-3.896273247,-3.663397441,-3.27210404,-2.968032331,-3.662643211,-3.853051536,-6.404580523,-3.113850825
112,Ukraine,-1.84119974,-0.893075984,-4.414977932,-2.276962102,-1.364704915,-1.967389628,-3.138849767,-6.271518025,-5.772013794,-2.76155758,-4.307064511,-4.784336315,-4.459976275,-1.159825106,-2.228727628,-2.293801832,-1.924379622,-1.927335152,-5.918002884,-3.1424052
81,Malawi,-2.577228195,-2.602409801,-2.612929713,-1.629495765,-0.048299869,-2.556166712,-2.924176008,-2.968777618,0.625491058,-2.849799059,-1.45384004,-3.727255632,-3.08256259,-4.168907772,-4.902310666,-5.150079746,-4.345596131,-4.549471994,-8.182709703,-3.142448735
63,Lao PDR,-2.84963731,-3.885364168,-1.810630608,-2.541809089,-1.481897626,-1.123091609,-1.857968543,-3.095611839,-1.46913684,-1.429071373,-2.343219608,-4.030674231,-3.132231383,-5.570364601,-4.852812551,-5.508671605,-4.663214939,-3.342354585,-5.591461086,-3.188380189
82,Malaysia,-3.959800368,-4.596958967,-3.35346367,-2.832840099,-2.601963366,-2.57083038,-3.404737749,-5.879790486,-4.319070489,-3.567623431,-3.102877242,-3.478227832,-2.62843747,-2.545884366,-2.602873756,-2.411829165,-2.64466841,-2.00979945,-4.619087044,-3.322671776
15,Bolivia,-8.788018921,-7.875395133,-5.543419582,-2.244734708,4.469895705,1.740780407,3.569484155,0.014122068,1.665902006,0.831387469,1.756819956,0.656366485,-3.363624188,-6.904266322,-7.243425006,-7.823764969,-8.1433959,-7.220921704,-12.72208399,-3.324646956
56,Italy,-2.869301371,-3.217625671,-3.478850032,-4.082520775,-3.616569212,-1.34025662,-2.563902158,-5.121045664,-4.2397375,-3.593011944,-2.945408004,-2.854255154,-2.954396724,-2.552201794,-2.40390002,-2.419104534,-2.18619153,-1.54015873,-9.597214175,-3.346086927
103,Slovenia,-2.374238808,-2.594745699,-1.941132611,-1.324123434,-1.231001929,-0.049039873,-1.393777834,-5.813007345,-5.599784402,-6.629230462,-3.99467083,-14.57852709,-5.507210178,-2.847428486,-1.919234878,-0.053009325,0.743521165,0.420949826,-7.897602327,-3.399120764
2,Armenia,-6.090177283,-3.858527218,-2.833846476,-2.853562522,-1.95039657,-2.334230983,-1.756524471,-7.686464728,-4.979424966,-2.874853729,-1.493404369,-1.592885554,-1.942693084,-4.836849405,-5.632308736,-4.78505359,-1.751595157,-0.977300943,-5.402955672,-3.45437134
57,Jamaica,-6.942111087,-5.816881233,-4.802685254,-3.386604909,-5.028681071,-3.924004717,-7.622443134,-11.38298899,-6.437442921,-6.50714474,-4.155650824,0.121494536,-0.504221824,-0.294269909,-0.197399508,0.460329175,1.19626041,0.919468641,-3.058054432,-3.545422726
44,Guinea-Bissau,-3.70366484,-5.627553397,-5.91951606,-4.960269796,-4.574471073,-8.774457664,-0.734810049,2.679352216,-0.225076328,-1.353676216,-2.122832796,-1.672842256,-2.435816657,-3.161462609,-5.341001642,-1.320655423,-4.764123282,-3.861457398,-9.637570672,-3.553258207
96,Romania,-2.594812818,-2.286232983,-3.393431562,-0.690414795,-1.359979181,-3.046269936,-4.604743749,-6.858105868,-6.441204546,-4.352388547,-2.614687991,-2.584165695,-2.121709383,-1.49354249,-2.458851242,-2.976472131,-2.949422292,-4.923790521,-9.806435269,-3.555613737
28,Djibouti,-4.568473415,-4.137515059,-3.671443231,-1.179213865,0.261511388,-1.882776062,0.623271227,-3.885988053,-1.045472849,-1.185623954,-2.04352197,-4.248717834,-6.876617553,-15.45315373,-8.303328279,-4.511918827,-2.877341511,-0.9175666,-1.731361881,-3.559750108
77,Montenegro,-2.975286613,-4.049843664,-2.449932467,-1.414348335,4.331086791,8.431067607,-2.295634015,-6.712356986,-4.869465523,-6.733923739,-5.843170144,-4.490775956,-0.698126512,-5.960589713,-6.178046507,-6.811979929,-6.213197641,-1.768113209,-10.933781,-3.55981145
