,Country Name,ControlofCorruption,PoliticalStability,GovernmentEffectiveness,RegulatoryQuality,RuleofLaw,VoiceandAccountability,GDP per capita,GDP growth,debt index,Inflation rate,fiscal balance,trade index,unemployment,School enrollment,Life expectancy,Intentional homicides,gini index,得分
70,El Salvador,-0.038188268032604666,0.00407117030390487,-0.021171278358901324,0.015161703079144034,-0.0655269112884833,0.010961892040518896,0.010437459882810307,0.03596237042378121,0.08480700190706456,0.09990383095317933,-0.07664652090497585,0.05504110278783712,0.09571687766147066,0.050426573241247497,0.09190546825146836,0.011235892038678768,0.07161148209109335,0.39447914123186645
19,Estonia,0.08849305316236404,0.059111902106974715,0.11390236409892456,0.13947701364940285,0.1090420284014811,0.10676451814913261,0.06410343203040372,-0.0866248885907439,0.13003996473100907,0.09020651190730261,-0.05342378092753347,0.06822243754343532,0.09571687766147066,0.1334031818825543,0.09492514618420973,0.09157162631880861,0.10230211727299049,0.7284666463181209
47,Eswatini,0.0033781267880561073,-0.007998662282201367,-0.04580261456066852,-0.043853829458528726,-0.05018001913420727,-0.1290635001130582,0.010642719597996972,0.013869160507137338,0.08767039054490236,0.0841162852895548,0.03187001354936475,0.07266863633114523,0.06310044279686129,0.009969714216222433,0.056842574764905555,0.06637101971317994,0.042922410073232956,0.34679154370212345
83,Ethiopia,-0.06191681971763978,-0.17900992650315378,-0.04355811881535579,-0.0903279230099746,-0.06669328886610029,-0.1278464417920431,0.0011298179031189967,0.18210333495714714,0.1163280757127949,0.0,-0.05812951620348973,0.08379545742562215,0.0936329152278276,0.00728414619407236,0.07410701903475814,0.08711591608929478,0.10230211727299049,0.2199940773306969
34,Fiji,0.0091371793594779,-0.006918962318736797,-0.10243068724827642,-0.07041448724700676,-0.054227813912388144,-0.06892035924603725,0.013834541685394091,0.01743290482150067,0.08767039054490236,0.09718562602188816,0.02694221090164723,0.06670283099299182,0.09343905931208601,0.04151399334905104,0.08612920751304932,0.0993644874628042,0.10052295001606892,0.3342871367986517
1,Finland,0.21563541668404237,0.14942653892164826,0.19974572129432422,0.1618361764550351,0.18028793256816586,0.14309050798208406,0.1893450704474313,0.01323333439931491,0.08767039054490236,0.1044359332277896,0.08429687016011292,0.06489896348315168,0.09571687766147066,0.19012406474924734,0.10238520940755604,0.09849923656770011,0.09251669735992184,0.9575028747819255
16,France,0.12961606617144092,0.056196021608205235,0.15402212345653207,0.12901762174559378,0.1412074733082901,0.12760992054590484,0.16027106468693597,0.004303324485400506,0.06713289270837584,0.1039393483004356,-0.06582105659334613,0.06754989687591455,0.09571687766147066,0.1053613410660025,0.10450365395983763,0.10001837390806412,0.10230211727299049,0.8021877993179315
81,"Gambia, The",-0.06640517361791172,0.0067332058449804475,-0.07529937939893591,-0.04954111915612495,-0.0401421545220496,-0.08464704565797389,0.0030206885321349955,0.10559567785586689,0.08767039054490236,0.1044359332277896,-0.009164038193333146,0.08298579690684242,0.09571687766147066,0.003808772095465053,0.07731104871590393,0.0876108024843107,0.08473284061088994,0.30850297106799746
40,Georgia,-0.009484164157825206,-0.09504590561961149,0.03067229629902552,0.047783647795043814,-0.02481479252584896,-0.025120510536682846,0.011707078981587946,0.04082394025726245,0.11083342023828215,0.0911694159089859,-0.038760391803036975,0.0947164779627894,0.07179977227106832,0.07804433829895394,0.09178708643192401,0.09169363744087365,0.10230211727299049,0.43320732276790963
10,Germany,0.16221541952158264,0.09754232861868675,0.14815220792683856,0.14957519995347257,0.1636448253691959,0.13073793167423695,0.16061173736100415,0.016202144879515774,0.08767039054490236,0.10344981618109522,-0.002346603198829087,0.06712030882039902,0.09571687766147066,0.11613295562425746,0.10260176152558008,0.10110799153353196,0.10230211727299049,0.8569875003941914
46,Ghana,-0.007196855819571087,-0.003050393782405774,-0.0032340395236816377,-0.011185813415796397,-0.005887162292522964,0.042238635357875115,0.004151247547646502,0.15444274467572242,0.08767039054490236,0.07393404039952421,-0.11911148786713305,0.10768946718088351,0.09308769230342132,0.01702552179442797,0.07783604635040492,0.09969369624022081,0.09696461550222575,0.4475790635025346
43,Greece,0.011769678264228063,0.02768199368311805,0.05654115590757712,0.08851256607944429,0.08055686538714758,0.09077982326527367,0.11312923805472003,-0.005657494420220004,0.002691022205793381,0.1044359332277896,-0.2069708046821289,0.06555559993865746,0.09571687766147066,0.18606664591989738,0.10286225173791022,0.10061420965042335,0.10230211727299049,0.5898142911682728
96,Guatemala,-0.0619388775920455,-0.07378700602655566,-0.06371866128162533,-0.02532012373661172,-0.10591318188642228,-0.019738707382460502,0.009868045079688545,0.05559257527538077,0.11405609736222129,0.08757044188514151,-0.03165902463642335,0.14482225712322033,0.09455373581093582,0.028429581238067294,0.09053120973762752,0.023478003485681995,0.05003907910091925,0.2947542842216614
109,Guinea,-0.11251828444278954,-0.21675423632365118,-0.11513925721219898,-0.11713813788747608,-0.14536011347803096,-0.139493616274291,0.0025074485365006063,0.06976266513727321,0.08767039054490236,0.056497467258537326,0.0075460980384104235,0.08633381863786554,0.09571687766147066,0.018945096855323914,0.07211511624503378,0.0876108024843107,0.10230211727299049,0.0936226224548392
120,Guinea-Bissau,-0.11153170973930551,-0.07332033236618912,-0.10417864855355195,-0.1202997193254282,-0.13269120842962007,-0.06996406331134668,0.002053807883592181,0.054074163924157335,0.08767039054490236,0.0899472174958163,-0.014819210609885372,0.04992838628954548,0.09473547654583991,0.005987566913789588,0.07031622729152302,0.09752248205670208,0.10230211727299049,0.19539385472431403
100,Honduras,-0.08507668677894277,-0.05447594665879797,-0.06115784746711696,-0.031796377597659596,-0.09167020670331719,-0.02881769666596941,0.006033284431401538,0.07142669907688073,0.08767039054490236,0.08744395669310533,-0.005377974200908021,0.10816096337605004,0.09368137971200272,0.03556154540379926,0.09064058424481523,0.004205192571368711,0.033359386067279506,0.2891708758144638
32,Hungary,0.0403330072710068,0.07753771744757672,0.06864844446147392,0.11795187730129257,0.08619880064773512,0.09444705232655867,0.055537618833581735,0.016945915199608773,0.05954068038975128,0.10166954760670088,-0.07637613384661684,0.06670202936720537,0.09571687766147066,0.13348750989329528,0.09483726995699475,0.09971731789647742,0.09118232191723065,0.6441242656454571
6,Iceland,0.2162305757743323,0.1255693918884962,0.17834327371162784,0.1316881187724897,0.17489069283216993,0.1394297029659945,0.2005093215213476,0.037294884140495636,0.0,0.084018277897143,-0.24479868749988987,0.06345645726779701,0.09317250508045462,0.14806683731414308,0.10501208064878229,0.10292081985242398,0.10230211727299049,0.9141548779087751
66,India,-0.031506415567911214,-0.11468521780408766,-0.0012433674482711851,-0.0415551156965027,0.009045671768126184,0.04520285264938011,0.0034983311626731123,0.052101485901703395,0.07556061505247827,0.09554840059971458,-0.1811471021484283,0.05889103648094824,0.09571687766147066,0.03021207154453461,0.08511781501129005,0.09614568599240202,0.10230211727299049,0.40001808336844713
93,Indonesia,-0.059379036761609355,-0.10921651357096582,-0.025801643049106763,-0.034858942120215924,-0.06358671752937779,-0.0011013851157687417,0.0075508367198329745,0.10150746436547246,0.09961943850829848,0.09056658478691282,0.0010913187151472092,0.09060906566959098,0.09571687766147066,0.04149802004569918,0.08779041326339437,0.10139708178033406,0.10230211727299049,0.3229369245906211
94,"Iran, Islamic Rep.",-0.07015453525449107,-0.09713347868206074,-0.06539026642895716,-0.1614757134648316,-0.09234033629627741,-0.1535217200012207,0.01980294995786101,0.004234297914930951,0.08767039054490236,0.0502751086933871,-0.10366977530332823,0.1320346809524833,0.08934382959112828,0.07571173782956579,0.09344957894117717,0.09848471551482194,0.08918075875319387,0.19228679928480039
13,Ireland,0.16129536742038644,0.12266021966056419,0.1459441253114168,0.1923088653135254,0.16082328683093403,0.13913048075021,0.21603690951827983,-0.07568823739150639,0.08668623100225069,0.1044359332277896,-0.14179089908254613,0.06948498627137484,0.09571687766147066,0.10845729780281282,0.10306311166377145,0.10087839135499643,0.10230211727299049,0.8692829168772198
25,Israel,0.08222109937969439,-0.1367389699809355,0.12971315561306734,0.1176664792560371,0.07904316333185142,0.07073590845399874,0.10624661330402843,0.05487755482545518,0.08767039054490236,0.1044359332277896,-0.0703295651318733,0.06714371282795793,0.09571687766147066,0.12132042353881652,0.10416470282529613,0.09989818470271374,0.09518544824530419,0.6431499652753585
35,Italy,0.024404848130514144,0.056587198646132125,0.026673354145885567,0.09793895165137928,0.04227158075017588,0.10093274644850983,0.1441754596576606,-0.016238160486814552,0.08767039054490236,0.1044359332277896,-0.05170724885192962,0.06984446505399035,0.09571687766147066,0.1332059262884124,0.10485202038651516,0.10107499774060485,0.10230211727299049,0.5803877511806833
56,Jamaica,-0.0312835797952107,-0.03175858630786761,0.031669956953950064,0.02518354144768363,-0.02806526957028225,0.056722028385636454,0.017804125434265888,-0.013701595544868325,0.00980264520747113,0.05926454785367523,-0.15372488484383903,0.0685946579695064,0.09571687766147066,0.04727895504400944,0.0921473789261894,0.0,0.0745026288835909,0.44988664232196923
38,Jordan,0.035322238763314744,-0.0383122781638151,0.023876370850853236,0.03382163042115157,0.03754902692364577,-0.07211525672902186,0.01202831568463474,0.12187549103148218,0.07788247742276819,0.08063009539520948,-0.09674721862663613,0.08526084669749755,0.08432778128621231,0.08261778944503292,0.09469387480530084,0.09968410804480174,0.10230211727299049,0.48774699780553943
