,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
121,Moldova,-0.403108656,-0.41021201,-0.430486381,-0.460677326,-0.348091394,-0.283888221,-0.201783881,-0.144404069,-0.132566243,-0.103003003,-0.11593055,-0.085767806,0.014869669,-0.06467668,-0.123699941,-0.034842685,-0.020723321,-0.035521571,0.002466966
122,Madagascar,-0.29750821,-0.334958345,-0.384915322,-0.292555779,-0.250743836,-0.287419379,-0.373598516,-0.544540942,-0.605530262,-0.552348316,-0.576099575,-0.65914011,-0.716764987,-0.789259017,-0.725130796,-0.721031547,-0.770611405,-0.77210021,-0.795107603
123,Maldives,0.939704359,0.926884115,-0.015420588,0.516670823,0.406536967,0.056400053,-0.373797566,-0.38104254,-0.38403827,-0.38474986,-0.401814729,-0.457175404,-0.374468446,-0.418876857,-0.474551499,-0.42292732,-0.475422055,-0.496312767,-0.491771489
124,Mexico,0.438464433,0.335378051,0.410247594,0.160981357,0.346685439,0.368228048,0.31256935,0.177682906,0.156337783,0.184377462,0.418743193,0.418155193,0.359438211,0.290273994,0.207757637,0.194318756,0.09573628,0.030455897,0.002554335
126,North Macedonia,-0.161741629,-0.173230603,0.020573849,-0.232430562,-0.09363433,0.042447865,0.119425923,0.194719598,0.237565532,0.215584025,0.264106423,0.247319892,0.421686172,0.373514771,0.392085105,0.454407305,0.52442342,0.452311516,0.448257148
127,Mali,-0.578485012,-0.577274203,-0.527328253,-0.559557259,-0.458761305,-0.39016974,-0.42413795,-0.408670276,-0.483745784,-0.404689968,-0.427046448,-0.519340336,-0.633841455,-0.613501191,-0.628753006,-0.600646317,-0.585290432,-0.60819155,-0.658975661
128,Malta,1.060881257,1.148790598,1.124591827,1.060323238,1.114864707,1.144415736,1.201978564,1.364444613,1.42860508,1.334326267,1.321319699,1.290717721,1.078362703,1.164396167,1.153371334,1.280290246,1.335242867,0.953892291,1.222333431
131,Montenegro,-0.2365712,-0.331723578,-0.0834588585,-0.132531121,-0.549078822,-0.127576694,-0.070495389,0.029315198,-0.007252727,0.000100756,0.034414675,0.093567498,0.175064266,0.241498619,0.243920729,0.336299419,0.402972072,0.408847392,0.437879831
130,Mongolia,-0.10322991,-0.560890138,-0.495305836,-0.491697431,-0.321416348,-0.283821404,-0.351098925,-0.306162864,-0.258041173,-0.238061503,-0.216407061,-0.332616419,-0.277615696,-0.349960804,-0.083207518,-0.110841572,0.040967904,0.04072449,-0.060895607
132,Mozambique,-0.414853543,-0.61850661,-0.493495107,-0.741414428,-0.626963675,-0.636888325,-0.51279074,-0.437218875,-0.453413218,-0.473082095,-0.46577546,-0.41751945,-0.435868889,-0.542803109,-0.738866627,-0.755367219,-0.780851185,-0.762343287,-0.75562948
133,Mauritania,0.172739282,-0.160814732,-0.149925396,-0.376651973,-0.466557533,-0.494043827,-0.678380013,-0.711697698,-0.843002915,-0.801002622,-0.652322829,-0.67119503,-0.832643926,-0.891417444,-0.77893889,-0.804684341,-0.848510444,-0.809181154,-0.875993729
136,Malawi,-0.532408297,-0.493568599,-0.621729493,-0.509587169,-0.583651543,-0.508220851,-0.542513907,-0.489193112,-0.637416422,-0.754333615,-0.712749183,-0.679982603,-0.819636703,-0.844942272,-0.871326864,-0.77511847,-0.71080035,-0.73400861,-0.769518077
137,Malaysia,0.520823359,0.591819644,0.461175561,0.634848475,0.5365358,0.504324913,0.286812037,0.269758821,0.611249983,0.547134578,0.477169961,0.567808211,0.799231291,0.716391206,0.672386944,0.681551754,0.584602654,0.557341456,0.67840308
139,Niger,-0.772763193,-0.73002857,-0.683769524,-0.412261575,-0.553185999,-0.557963252,-0.464942008,-0.525119126,-0.564630508,-0.567633331,-0.60924989,-0.582843363,-0.743807316,-0.759863615,-0.710559785,-0.71039021,-0.666544318,-0.707689822,-0.782020271
140,Nigeria,-1.178755283,-1.230159998,-1.292817712,-0.792749345,-0.947573066,-0.894971669,-0.815719306,-0.760188282,-0.743477106,-0.699536264,-0.723069429,-0.681769371,-0.837622762,-0.866751492,-0.9317137,-0.901708126,-0.864204466,-0.925423801,-1.009439349
