,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
50,Indonesia,100.903277,103.1981646,105.3481075,107.259955,113.5357829,117.1321658,125.5566599,119.8921913,127.1553729,134.2163952,129.0984665,121.8435134,119.0541123,116.1478699,115.0697358,117.463601,115.8501958,115.376208,113.4371835,116.7125768
77,Montenegro,98.00503733,98.79908475,101.4361496,103.9338733,110.622157,112.8666285,117.4234565,112.6651374,120.5917331,126.3644419,123.8922426,121.6055937,119.7136547,114.1848484,114.167951,117.2546216,118.3649512,117.7907663,118.7359679,114.1272788
118,Kosovo,98.00503733,98.79908475,101.4361496,103.9338733,110.622157,112.8666285,117.4234565,112.6651374,120.5917331,126.3644419,123.8922426,121.6055937,119.7136547,114.1848484,114.167951,117.2546216,118.3649512,117.7907663,118.7359679,114.1272788
94,Paraguay,135.6526271,134.0789564,124.6874936,102.3703027,77.68532943,91.48514339,94.4870129,91.54580517,99.02863254,113.2161519,101.4991011,112.2413572,125.1462883,127.2500402,127.6648201,126.1134533,123.3561817,119.0844015,125.6023536,113.2734448
16,Brazil,98.40117544,97.25000194,98.8866955,99.71589304,104.9823954,108.793436,112.6734729,109.1113358,127.2123978,136.6428946,129.3069759,125.7597432,121.4837064,107.3474416,109.9276522,116.2341709,114.7659498,114.945085,115.6160679,113.1082364
109,Tunisia,104.2569551,114.1360689,118.4873608,117.8704647,115.5755517,119.7756026,123.0412887,117.2001417,112.856488,112.7946423,108.3835049,113.5096329,113.4231211,104.2863638,105.8534176,101.748724,100.6849414,100.2620313,103.6933267,110.9389278
101,Serbia,98.87543404,99.09889622,101.3305635,106.0208565,111.6268138,113.6074743,110.4221383,113.3144914,113.2254554,111.7515549,110.8276788,110.2499915,110.3671391,114.9742057,116.8895556,114.4929637,112.4015377,113.6395483,116.002536,110.4799387
64,Sri Lanka,101.260501,122.1465011,119.1015239,114.389202,107.8387374,107.7123577,95.74288881,111.9800198,109.8962502,99.79717962,98.45755033,103.0551429,107.3425713,110.0882088,114.5264448,115.9619524,116.256546,114.193869,117.0851852,109.8332964
69,Morocco,101.0075971,105.4345848,104.676179,99.34864491,100.3030027,98.35365105,115.958114,106.4576175,104.8920643,104.8920643,123.8066892,122.7638019,121.1111347,117.6284646,118.3414079,111.6707876,107.6223666,107.7919379,113.4404345,109.7631866
14,Belize,96.78398985,86.39805705,86.7347551,85.10346335,94.4922776,87.19717222,94.50954554,107.6328847,115.0940582,120.575383,119.0595795,118.0629105,119.2541213,118.6521752,133.9855702,128.7721337,120.5844306,122.3939802,124.0050866,109.4363987
19,Canada,94.77285388,100.8020651,106.6568698,111.5616254,111.7299265,115.5862642,121.4922454,106.3659007,115.1932236,117.8183923,114.9119582,116.0515976,115.240223,102.9364752,102.2876123,105.5229537,107.0162567,105.3779356,99.66656624,108.9995234
42,Guinea,97.16543053,96.71441013,105.1090672,107.9471688,132.2867458,130.4623291,119.6324653,100.2107333,117.0828404,116.0975676,108.5366699,101.2206736,98.64293661,97.7556723,103.7942676,108.7888561,107.0827771,105.7760498,113.7303159,108.8440514
105,Eswatini,105.68821,102.0845369,103.9597744,100.2907691,109.6477282,101.7824721,100.6966708,120.0526739,118.7498367,118.055129,112.094932,109.5430791,109.1042368,109.1956404,120.040588,115.414779,108.3985394,97.2647524,101.517127,108.6095513
43,"Gambia, The",114.8653325,107.4765777,106.890236,101.8543976,104.5446717,108.6049842,114.9931235,109.1984805,110.1715286,102.9149346,104.4526049,108.8822621,112.5557993,108.0245609,104.709022,109.9762727,113.7358165,110.2598114,109.0097679,108.5852729
111,Uganda,95.05094185,95.39823544,93.39770312,95.62195161,96.39151994,98.47511798,100.65345,107.5560509,113.7910591,120.8871524,111.3386084,107.0051282,113.7077954,115.9482861,122.9386031,119.5244323,112.0718593,116.4401777,125.1415846,108.4915609
82,Malaysia,100.0078765,101.4539252,101.103918,102.2072142,109.4079327,113.6222908,121.7497026,106.7716344,108.8068304,114.7992159,114.40507,112.0804182,112.2735851,108.4782304,104.8840891,106.0252796,105.6319351,106.8136387,107.4096884,108.3122355
96,Romania,102.2667069,103.4762344,106.9281581,106.7255488,107.8358861,107.4367259,106.5755056,107.4838243,108.2624969,109.0672995,108.48827,107.7597105,107.2700143,109.2347139,109.4272442,107.0280961,106.9411577,107.5027324,109.155256,107.3087148
113,Uruguay,102.603005,103.4751931,99.92297211,90.62057634,89.22088572,89.2536115,96.44226885,103.0578448,102.5013837,104.9166011,108.9456597,110.8299343,115.1462913,117.3336141,120.5816946,120.0817953,114.2972566,117.8051008,126.2675366,107.0159592
11,Bulgaria,100.0377744,100.8293429,95.8856636,97.13713399,102.6076638,105.2143649,105.3256451,107.3517715,108.1954113,106.992395,107.3272578,106.6868538,107.5065104,111.7467553,113.1362858,111.0582662,109.9225331,110.6157555,114.876119,106.4449212
68,Latvia,104.5917962,103.986395,106.5504234,103.5454073,102.4547845,107.9544843,103.5965341,103.5116068,106.0703122,104.8307651,101.9253334,103.2123828,103.6230272,105.1109852,106.8349758,105.5434673,107.5523603,107.906601,109.2707661,105.1617057
73,Mexico,99.95943305,102.4553141,108.3788685,111.6618995,114.8639527,114.4934284,115.9905196,103.0454351,110.8795088,118.426444,114.1146652,114.0374804,108.2013388,93.55396074,87.87419067,91.79148495,93.9821409,94.86131884,90.59957661,104.6932085
20,Switzerland,102.2146052,101.6106635,101.3580153,98.07817897,96.32077618,96.300493,99.2852186,106.5236266,107.0413025,103.6055837,103.1233745,101.5339843,102.325645,107.8572424,109.6663602,109.6366246,111.4564831,113.764313,117.3922349,104.6891961
37,Fiji,99.30081571,96.36565763,91.89229787,92.68469071,101.4122696,95.28357187,92.42987557,107.074679,108.4940965,112.9491806,112.9058176,108.3711687,107.8557935,109.1835629,112.0823547,110.0549342,108.2805695,109.542162,110.3812295,104.5549857
28,Djibouti,100.4607214,103.0427867,100.8682987,102.299579,104.6464729,102.3728886,104.0336476,104.0224844,103.3245733,104.6120688,106.973412,108.0257946,108.2041274,106.2929373,103.432693,104.232915,104.437103,104.5978845,104.9539702,104.2544399
99,Senegal,97.68323172,98.52054075,97.54262022,96.40676375,98.20000111,98.64363,96.71101512,96.38120933,100.183511,105.9711641,107.8426145,107.2744165,108.1435851,108.2956845,110.5376533,111.4682619,110.5168342,111.8033481,114.3161681,104.0232765
30,Dominican Republic,102.1776195,96.45982627,101.305444,98.09636361,101.2016039,104.5809628,98.20926319,104.2151246,102.1378435,100.2990038,100.9338577,98.52237738,98.874831,109.3756591,111.6583151,106.5096662,104.0643482,108.7559021,120.4683017,103.5708586
13,Belarus,99.92515754,98.4786644,98.42821679,99.36761952,103.1651082,100.5816747,111.6364466,99.26228629,101.2808827,110.2279572,119.3838932,116.9938253,115.5081894,98.81150801,92.99906636,97.76388586,100.6904007,99.97191669,96.90596524,103.2306666
12,Bosnia and Herzegovina,100.8581687,101.8110743,101.8885031,101.0648021,104.1800989,103.0251508,101.0409339,101.0079796,102.5348933,102.7461247,100.1042122,99.52759738,99.72150274,103.5953742,104.116624,104.2352189,106.0203402,105.9974961,107.1954442,102.6669231
39,United Kingdom,102.5681114,104.9707065,104.3105771,104.9338523,100.6703025,99.74316209,99.46910893,97.39959264,101.3340855,102.3141814,95.06512127,119.5448839,108.5270719,109.4397391,99.66765764,102.1261602,107.2823774,97.72218782,91.14901146,102.5388364
60,Kenya,90.88274002,91.03849087,97.07417879,98.87310349,98.24311616,95.37028058,94.99223574,105.7432784,104.537767,100.3850961,99.98492429,96.26545117,97.09315444,109.6854627,108.9979037,114.6100399,108.123074,107.0607622,106.1057818,101.3193074
63,Lao PDR,102.7296947,100.5825397,95.16649653,90.5315736,101.243457,98.81497921,94.45245618,94.48514397,110.4986234,110.415489,101.9418709,98.81122981,98.56288183,96.36623569,96.81849635,103.0626324,110.4699429,107.8254115,105.9093856,100.9836074
92,Poland,104.2370093,103.1940753,105.5057585,103.3676898,102.1641393,102.6048941,100.7818741,104.1510694,101.7482396,99.34090465,97.62202442,98.40365896,98.47256161,100.1040102,100.3661511,98.89419785,98.030873,98.49503385,100.7176746,100.9579916
56,Italy,103.5532584,104.7571919,103.5324033,101.5573822,98.22174368,99.84767553,96.78322671,101.5427237,97.06515354,94.03176162,94.25903548,96.8993313,99.92393091,102.698258,105.421041,102.3249325,101.2119776,103.686228,107.6616836,100.7883652
55,Israel,97.78346421,96.38244362,94.46986459,95.10633898,93.63141325,91.67983307,93.04080396,101.726285,98.25060661,91.43110371,97.78824888,100.6276724,101.4691876,111.9505,113.8953741,110.511837,106.8480779,109.3440531,106.8585353,100.6734549
72,Maldives,104.1025644,97.21942165,93.508424,97.58990793,99.59912345,95.29480389,88.4692392,96.35977531,98.32117824,91.18424537,90.36007659,93.07445223,97.01172652,105.4529241,108.1599644,113.4149646,117.0822901,116.4793032,109.961217,100.665558
29,Denmark,101.0767403,100.4541924,97.55678666,99.35589245,99.28126078,100.6978712,101.1085269,99.44307894,100.115797,100.0856174,101.4430478,101.8835426,100.108923,100.8986677,100.6955853,100.3268698,99.76620824,103.6323907,104.4033458,100.6491761
25,Costa Rica,99.97520849,99.95712135,99.9274061,99.88964573,99.85478283,99.81705301,99.77037632,99.84800231,99.84783856,99.8176767,99.81711662,99.80970158,99.83425679,99.90114876,99.93413182,99.90802204,99.87346975,100.4999937,101.2625258,99.9760778
79,Mozambique,91.94023623,93.8744436,100.740016,103.7951677,122.1375581,116.1833877,106.9447683,91.5903093,104.1614226,102.5086604,97.06782274,93.11584957,93.4519165,91.03386679,91.34460242,102.1743467,104.5008225,97.28722867,89.55534921,99.65304079
49,Hungary,98.67674426,99.34179019,98.52157409,96.98030125,93.44724987,93.24388776,92.42876476,95.00518289,97.20320092,97.81680877,97.36634886,99.47825403,99.85776494,100.8207672,101.9038294,102.7439182,102.4864219,103.4602363,107.0975791,98.83582235
48,Croatia,97.44673626,97.20484068,97.91603088,97.90903083,98.98030193,100.9064423,99.51983634,99.75607844,100.5656929,100.8375595,99.47100851,98.62913983,99.31670015,100.1869237,99.14104951,98.08339151,96.55839356,96.86068242,95.8734327,98.69280379
114,United States,104.357067,102.8895769,101.2707722,97.18181818,95.92720971,96.5890183,91.79716629,98.98819562,97.08201893,94.59459459,94.68085106,95.34050179,95.86956522,100,100.0834725,99.594485,99.84264359,100.3187251,100,98.23198326
66,Lithuania,99.07722445,103.1630961,104.2127647,100.5487065,97.63114284,98.80714579,95.59321982,96.65580806,94.5517114,93.88788638,93.70837758,94.37229186,96.39563337,98.50105395,99.29987929,98.65455398,98.10743031,98.75915386,100.6642287,98.03112152
27,Germany,101.2545415,101.8613259,100.1618296,97.23055535,95.02083136,94.98965578,93.00837311,98.45652571,95.9653959,93.15072087,92.55684593,94.49136722,97.0375377,99.77576049,102.0220819,100.2048582,99.07320695,100.1446381,101.8140016,97.80105543
112,Ukraine,104.6207443,104.3452839,111.1255516,107.111332,103.868558,111.1732994,111.3543634,95.89575768,102.3104612,106.5521884,94.85271948,94.5718131,91.20455628,83.58724924,83.41383171,84.80406224,84.42648404,84.34222607,88.57627357,97.27035556
103,Slovenia,102.9623662,103.063489,101.5447654,98.39575461,98.34538971,97.13669053,95.60687806,99.09049469,95.85950039,94.35868968,93.61127632,94.49271307,95.01054566,95.95970196,96.26105224,95.09268949,94.26874929,95.23636908,99.6385694,97.15450973
107,Thailand,92.06180704,94.17322733,95.85947356,96.6995546,95.62520429,95.93288288,94.06583669,98.77008352,99.03873718,94.24861269,92.93948688,94.47991028,94.3951336,100.5846212,103.0448118,101.2758758,99.10276784,99.18050384,102.3561776,97.04393203
7,Belgium,101.6944304,101.6816281,100.5525638,99.02597331,98.21058383,99.39855837,96.5891779,98.4446797,96.94157847,94.86824368,93.87280336,94.14823319,94.68565302,95.64220047,96.71852725,95.71312123,94.1897844,95.02395409,96.2500201,97.03430077
52,Ireland,100.9557562,100.5520066,98.15205343,101.3929835,99.10809723,97.30316776,96.28509824,99.36655773,101.236991,95.71018889,94.17110626,92.77615275,91.74574461,96.68188659,97.76549383,94.81090644,90.81853541,91.65565783,91.73080661,96.432589
26,Cyprus,102.4420489,102.5017758,103.3977229,101.5012574,102.695855,101.384661,106.1028874,96.90976621,98.07296304,96.55800006,93.7322302,92.23766941,92.37390884,92.45742353,90.40567968,90.53554651,93.23014972,90.71928448,82.10131693,96.282113
34,Estonia,99.50810549,98.20043044,97.94897992,96.1589382,94.27428732,97.1741043,94.53558896,98.44874703,97.74132059,96.53669807,94.32450256,94.78808227,94.11321567,94.12890382,95.78007099,94.74181253,94.98340525,95.04750617,98.40867905,96.14965151
102,Slovak Republic,98.23186964,100.4721846,102.3882442,102.4700892,99.50590253,97.97728465,94.27559841,97.0656316,93.34014001,91.96647031,90.91230517,90.70497352,92.91155502,92.35860409,93.3594294,94.96981293,94.91799886,93.99368993,95.7328746,95.66077151
81,Malawi,92.82084567,87.96565528,84.34473267,83.23873813,86.58571696,86.30023612,79.09849333,97.0066074,97.75065868,100.2494796,95.07761879,92.97637877,96.75118482,107.249583,113.1412077,110.261896,104.345916,100.9760248,97.27795315,95.44310141
86,Netherlands,99.2345835,99.38276874,98.9251916,96.46135733,95.87303745,96.06908368,94.03234112,94.98743573,91.76944237,91.78790653,91.24724161,91.68568639,92.92960056,93.77183967,94.27468123,93.45760629,93.52156551,93.55339308,93.53741007,94.55274592
106,Togo,30.43680856,24.35044167,29.51131519,21.396719,96.16521015,100.9691841,114.2999918,110.3753563,112.1920624,117.2936985,117.5542836,111.0946678,108.8791237,113.1393194,118.9576091,116.4177485,117.1884755,115.2893286,118.5750166,94.42559792
93,Portugal,100.2760969,98.12977516,97.29849932,94.30529757,93.52926145,93.18148006,89.95430815,94.056707,92.54211187,90.98701987,90.6281607,92.08986542,93.19136269,95.96141038,96.81840258,95.49292117,94.81625625,95.11239793,94.76913577,94.37581422
108,Tajikistan,94.67871142,100.1534024,101.5557851,96.20255266,107.0139812,102.1691861,96.00639834,82.80100616,99.47722146,100.9310269,85.31024373,83.74323765,82.69490688,83.34620088,89.56031337,99.93482894,99.89072094,93.70935578,92.71663683,94.31030088
104,Sweden,99.92249127,99.55325836,98.30619347,96.31779035,94.86048764,95.91071346,94.10952503,95.57403036,95.01038307,92.83549928,92.03067597,91.64289161,91.81168221,92.4138947,91.97061395,90.35066989,89.87434458,91.70022918,91.87175632,94.00353319
74,North Macedonia,98.11581021,96.6492475,96.12195002,95.38925997,94.51435415,94.71167277,92.4294216,95.89723968,92.90851168,86.33131998,86.96097676,88.97563241,91.32989364,97.34150277,96.76054277,95.40190031,94.40181164,94.53062646,93.88851782,93.82422064
0,Albania,98.79935208,94.38502304,92.54564818,91.59316472,91.57583913,91.17727022,90.87050222,90.20426949,94.29697132,93.89141527,95.25016353,94.79366181,93.21495224,92.17676401,93.14646307,95.89929254,95.96843978,95.84496482,95.60674969,93.74952143
51,India,88.63089839,96.20109988,91.67654799,87.81561811,85.70052293,81.60509971,81.60509971,95.01240588,93.47166416,89.99256996,90.08283332,92.44597165,93.82252823,104.2283051,107.0105809,102.4693962,96.32259344,98.02427941,105.0955464,93.74808218
33,Spain,99.99141115,99.71091046,98.5118449,96.33129867,95.43324886,95.68236374,92.65663177,97.09331875,93.89343963,90.06163588,88.86614415,89.14745043,89.00709209,92.3405577,93.37665762,91.93506477,90.19441873,90.7318745,93.79971717,93.61921479
38,France,100.5594719,99.62811867,98.91352042,96.18143792,95.5885741,95.7134583,93.60365175,96.14023162,92.99603896,89.9334023,89.2030418,88.77700851,88.83717997,91.16919633,90.9169655,89.18191602,88.10145537,88.44265196,89.58541942,92.81435478
57,Jamaica,94.22531134,92.10229642,95.78473,94.48362771,110.2661649,105.1640564,95.05137348,87.77069863,94.92777388,91.92363847,86.22235483,82.78405981,84.84098299,85.87430568,86.45005719,93.06712179,91.86906258,86.14007441,82.60562125,91.66070062
36,Finland,100.7047549,97.66834511,93.34065646,93.24873257,91.6559459,93.92472538,89.93026278,92.06316271,90.89191204,88.13399445,86.85596534,88.01570225,88.90567389,92.70763578,92.38735225,90.87155089,89.76070971,88.97744833,89.63690897,91.56218104
4,Austria,98.97418932,97.99183534,96.755308,95.04421568,93.90706181,94.49872731,92.00003945,93.79998391,91.48458262,88.72963314,87.65765335,87.99885103,87.8714133,88.49922641,88.71860971,87.38712833,86.0519033,86.20372397,86.6564592,91.06476554
45,Greece,97.76412298,95.74052483,96.86054835,93.54975497,92.80146818,92.88199962,90.84016158,88.19873283,89.39635431,89.8408118,87.62700165,87.80171712,88.12136418,89.84268084,88.61589798,89.23662742,88.77380538,87.62825249,85.65316526,90.58815746
18,Botswana,97.87022934,95.01876463,94.68023002,90.38636039,94.24270961,97.81868721,82.68196521,84.27977791,86.94189646,83.0504784,82.73140673,82.0640653,84.85385893,90.64584105,92.02370547,87.6884652,84.6517402,85.86264511,85.37941898,88.57222348
100,El Salvador,98.97951433,94.63223388,88.904468,84.26169577,82.14141079,79.97469722,76.27026029,86.16508769,83.57830814,80.5127644,81.74903772,82.79064662,84.62463201,94.58358485,98.47193091,95.86047171,92.10206168,93.64794037,98.20344799,88.28706286
