,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
73,Mexico,5.030727332,4.546900121,4.688408848,3.988057146,3.629467624,3.966849055,5.124982746,5.297355842,4.156727227,3.407378246,4.111509811,3.806390697,4.018616081,2.72064065,2.821707847,6.04145724,4.899350154,3.635961421,3.396834156,4.173122223
109,Tunisia,2.721032849,2.712592475,3.63228005,2.017786414,3.225253374,2.966944325,4.345028076,3.664903306,3.338979636,3.24002842,4.611844322,5.316235313,4.625550995,4.437371273,3.629399374,5.308848396,7.30759176,6.720075329,5.634151159,4.181889308
54,Iceland,5.197022302,2.055663298,3.158193243,3.987047828,6.687079061,5.051557365,12.69439428,12.00312985,5.396731132,4.001026643,5.185899888,3.872279237,2.044614815,1.633055582,1.69692762,1.760415592,2.682917683,3.013971792,2.847924015,4.472097433
24,Colombia,6.351507288,7.129788629,5.904020055,5.051019627,4.293423636,5.544384858,6.996884956,4.202516612,2.272002279,3.415033448,3.169301888,2.016992243,2.898837878,4.989831158,7.513460246,4.314313257,3.240569329,3.523019327,2.526635001,4.492291669
15,Bolivia,0.928258852,3.337274997,4.437380801,5.393231069,4.282396048,8.705609236,14.00681077,3.346454201,2.503276058,9.884464198,4.515602914,5.736400237,5.766600746,4.059610411,3.623214318,2.822758055,2.272059872,1.83954505,0.940742153,4.652720526
40,Georgia,5.5878373,0.837734532,5.656326362,8.247090431,9.160965084,9.244897456,9.999487616,1.727514611,7.110178975,8.542933333,-0.943658853,-0.512058411,3.068812104,4.003578207,2.134927139,6.035317253,2.615244714,4.852898217,5.20246489,4.872236366
80,Mauritania,3.895705258,5.151901508,10.36762335,12.12564872,6.241033281,7.254108413,7.346635412,2.220920324,6.283540874,5.686319596,4.902427272,4.129101738,3.534368561,3.237703083,1.48600677,2.275034573,3.048914829,2.300092621,2.385694885,4.940672688
1,Argentina,5.527178642,5.409608112,5.531481365,5.952376136,5.416641905,5.708397486,10.27156273,4.306784727,4.638059384,6.920339041,5.74513589,4.610036422,4.026672496,4.440454177,5.45222497,4.02564999,3.378729202,3.271391139,3.107798204,5.144238001
119,South Africa,9.494710703,5.679417711,-0.692030271,2.062846165,3.243907765,6.177806835,10.07457552,7.215314136,4.089729895,4.99926697,5.724657917,5.784469097,6.129837703,4.540642277,6.571396422,5.184246648,4.517165228,4.12024587,3.210035975,5.164644346
46,Guatemala,8.132630543,5.603476754,7.578622473,9.108649857,6.560852828,6.821617536,11.35576113,1.859102547,3.859509098,6.214123931,3.781807547,4.343371313,3.418361697,2.388720328,4.448441999,4.424536552,3.751861867,3.69998398,3.214440622,5.292940663
17,Bhutan,2.455357143,2.572308617,4.105936983,5.312631046,5.00045438,5.156111388,8.327160494,4.361122191,7.036383161,8.848985699,10.91965694,7.006666667,8.271060939,4.548143951,3.219886894,4.95508367,2.723963862,2.725821043,5.62999178,5.430354045
63,Lao PDR,10.63134463,15.48935292,10.46226673,7.165417599,6.545594391,4.661972695,7.628808876,0.141187675,5.982545216,7.568988561,4.255126778,6.371427178,4.129243069,1.277354271,1.596912276,0.825478608,2.040392669,3.322558813,5.10407263,5.536844504
94,Paraguay,10.51024209,14.23679705,4.32326493,6.807382031,9.591308846,8.128776435,10.15454466,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924,5.787185483
47,Honduras,7.69050972,7.674166394,8.113790971,8.809060748,5.577752077,6.936214709,11.40342708,5.496342738,4.69889065,6.762279573,5.196186155,5.161898986,6.129249303,3.15783118,2.724612233,3.934360844,4.347349378,4.365871598,3.46841178,5.876221375
96,Romania,22.53988626,15.27348899,11.87436359,9.014912833,6.558514123,4.837329283,7.850802557,5.587420043,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437,-1.544796668,1.339021211,4.625484431,3.827854326,2.631073112,6.004726976
16,Brazil,8.450164377,14.71491972,6.5971851,6.869537209,4.183568129,3.641272991,5.678593903,4.888034799,5.038726901,6.636449622,5.40349914,6.204310666,6.329040155,9.029901024,8.739143523,3.44637335,3.664850284,3.732976212,3.211768038,6.129490271
